Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1999-05-11,23.59641,23.59641,23.59641,23.59641,23.59641,30.09641,32.09641,40.59641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,32.09641,40.59641,32.09641,23.59641,32.09641,23.59641
1999-05-12,23.59641,23.59641,23.59641,23.59641,23.59641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,33.09641,33.09641,32.09641,30.09641,23.59641,23.59641
1999-05-13,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,23.59641,30.09641,30.09641,30.09641,30.09641,30.09641,30.09641,23.59641
1999-05-14,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,30.09641,40.59641,30.09641,23.59641,23.59641,23.59641
1999-05-15,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,30.09641,23.59641,23.59641,23.59641,23.59641
1999-05-16,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,33.09641,36.09641,36.09641,23.59641,23.59641,23.59641
1999-05-17,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,33.09641,23.59641,23.59641,29.59641,29.59641
1999-05-18,23.59641,23.59641,23.59641,23.59641,23.59641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,31.09641,31.09641,26.09641,26.09641,23.59641,23.59641
1999-05-19,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,26.09641,33.09641,26.09641,26.09641,26.09641,23.59641
1999-05-20,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,31.09641,31.09641,36.53141,36.53141,31.09641,23.59641,23.59641,23.59641,23.59641,23.59641,36.53141,36.53141,23.59641,23.59641,23.59641,23.59641
1999-05-21,23.59641,23.59641,23.59641,23.59641,23.59641,34.09641,23.59641,23.59641,34.09641,34.09641,34.09641,37.09641,34.09641,23.59641,23.59641,23.59641,23.59641,25.96241,38.79341,40.59641,38.79341,34.09641,25.96241,23.59641
1999-05-22,25.50841,23.59641,23.59641,23.59641,25.50841,23.59641,23.59641,23.59641,30.09641,37.09641,37.09641,38.20341,37.09641,30.09641,25.50841,23.59641,23.59641,25.50841,37.09641,38.20341,30.09641,23.59641,23.59641,23.59641
1999-05-23,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641
1999-05-24,23.59641,23.59641,23.59641,23.59641,23.59641,28.09641,23.59641,23.59641,23.59641,25.07741,28.09641,33.09641,28.09641,23.59641,23.59641,23.59641,23.59641,23.59641,28.09641,33.09641,28.09641,23.59641,29.59641,23.59641
1999-05-25,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,37.09641,40.51441,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,33.09641,40.51441,33.09641,23.59641,23.59641,23.59641
1999-05-26,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.69641,24.89141,30.09641,36.09641,40.59641,40.59641,36.09641,30.09641,30.09641,30.09641,30.09641,30.09641,36.09641,40.59641,36.09641,23.59641,32.09641,30.09641
1999-05-27,30.09641,30.09641,30.09641,30.09641,30.09641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,36.09641,40.59641,36.09641,23.59641,23.59641,23.59641
1999-05-28,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,36.09641,40.59641,36.09641,23.59641,23.59641,23.59641
1999-05-29,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,37.09641,36.09641,36.09641,37.09641,36.09641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,39.98541,37.09641,23.59641,23.59641,23.59641
1999-05-30,30.09641,23.59641,23.59641,23.59641,23.59641,30.09641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,23.59641,31.59641,23.59641,23.59641,30.09641,23.59641
1999-05-31,23.59641,23.59641,23.59641,23.59641,23.59641,24.09641,24.09641,24.09641,24.09641,24.09641,39.98541,24.09641,24.09641,23.59641,23.59641,23.59641,23.59641,23.59641,24.09641,39.98541,24.09641,29.59641,23.59641,23.59641
