Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1998-10-14,21.19682,21.19682,20.96682,21.19682,20.96682,20.96682,21.19682,21.19682,21.19682,20.96682,21.19682,21.19682,21.19682,21.21682,21.21682,21.21682,21.21682,21.21682,21.21682,21.21682,21.21682,21.19682,21.21682,21.21682
1998-10-15,21.21682,21.21682,21.21682,21.21682,20.71682,21.21682,22.71682,21.21682,21.21682,21.21682,22.71682,23.74682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,28.71682,34.21682,22.71682,22.71682,22.71682,22.71682
1998-10-16,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,26.21682,26.21682,22.71682,22.71682,25.21682,25.21682
1998-10-17,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,24.29682,24.29682,24.29682,22.71682,22.71682,22.71682,22.71682,24.29682,27.21682,27.21682,25.21682,25.21682,22.71682,22.71682
1998-10-18,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,22.71682,25.21682,25.21682,24.32682,22.71682,22.71682,22.71682
1998-10-19,24.21682,24.21682,24.21682,24.21682,24.21682,24.88682,24.21682,24.21682,24.21682,24.21682,24.88682,24.88682,24.88682,24.21682,24.21682,24.21682,24.21682,24.88682,28.21682,28.21682,25.21682,24.88682,24.21682,24.21682
1998-10-20,24.21682,24.21682,24.21682,24.21682,24.71682,24.71682,24.21682,24.21682,24.21682,24.21682,24.90682,24.90682,24.90682,24.21682,24.21682,24.21682,24.21682,25.21682,28.21682,28.21682,25.21682,24.90682,24.21682,24.21682
1998-10-21,24.71682,24.71682,24.21682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,25.71682,28.21682,28.21682,25.71682,24.71682,24.71682,24.71682
1998-10-22,24.71682,24.71682,24.71682,24.71682,24.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,28.37682,28.21682,25.71682,25.71682,24.71682,24.71682
1998-10-23,22.71682,22.71682,22.71682,22.71682,22.71682,25.40682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,22.71682,22.61682
1998-10-24,24.71682,24.71682,24.71682,24.71682,21.71682,24.71682,24.71682,25.71682,25.71682,25.71682,25.71682,25.71682,28.21682,25.71682,25.71682,25.71682,25.71682,25.71682,34.21682,34.21682,25.71682,25.71682,25.71682,24.71682
1998-10-25,24.71682,22.41682,20.71682,20.71682,20.71682,20.71682,21.11682,24.71682,22.41682,24.71682,24.71682,24.71682,24.71682,24.71682,21.11682,21.11682,21.11682,24.71682,25.71682,25.71682,25.71682,25.71682,25.71682,22.41682
1998-10-26,22.21682,22.41682,22.41682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,28.21682,28.21682,25.71682,25.71682,25.71682,23.21682
1998-10-27,21.71682,21.71682,21.71682,21.71682,23.21682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,23.21682
1998-10-28,22.46682,22.46682,22.41682,22.46682,22.46682,23.426820000000003,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,25.71682,24.71682,24.71682,24.71682,24.71682,25.71682,25.71682,25.71682,25.71682,25.71682,24.71682,21.71682
1998-10-29,21.21682,21.21682,21.21682,21.21682,23.71682,24.71682,25.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,23.71682,24.71682,24.71682,24.71682,25.71682,25.71682,25.71682,24.71682,22.45682,21.21682
1998-10-30,20.56682,20.56682,20.56682,20.56682,20.71682,23.71682,26.71682,24.71682,24.71682,24.71682,24.71682,24.71682,24.71682,23.71682,23.71682,23.71682,23.71682,24.71682,33.69682,33.69682,25.71682,24.71682,22.46682,20.71682
1998-10-31,20.56682,20.56682,20.56682,20.56682,20.56682,22.36682,22.36682,22.36682,19.71682,19.71682,19.71682,19.71682,24.71682,22.45682,21.71682,19.21682,19.21682,22.45682,24.71682,24.71682,24.71682,28.71682,22.45682,21.71682
